date,store_nbr,item_nbr,units
1/1/12,32,66,0
1/1/12,32,67,0
1/1/12,32,68,0
1/1/12,32,69,0
1/1/12,32,70,0
1/1/12,32,71,0
1/1/12,32,72,0
1/1/12,32,73,0
1/1/12,32,74,0
1/1/12,32,75,0
1/1/12,32,76,0
1/1/12,32,77,0
1/1/12,32,78,0
1/1/12,32,79,0
1/1/12,32,80,0
1/1/12,32,81,0
1/1/12,32,82,0
1/1/12,32,83,0
1/1/12,32,84,0
1/1/12,32,85,0
1/1/12,32,86,0
1/1/12,32,87,0
1/1/12,32,88,0
1/1/12,32,89,0
1/1/12,32,90,0
1/1/12,32,91,0
1/1/12,32,92,0
1/1/12,32,93,0
1/1/12,32,94,0
1/1/12,32,95,0
1/1/12,32,96,0
1/1/12,32,97,0
1/1/12,32,98,0
1/1/12,32,99,0
1/1/12,32,100,0
1/1/12,32,101,0
1/1/12,32,102,0
1/1/12,32,103,0
1/1/12,32,104,0
1/1/12,32,105,0
1/1/12,32,106,0
1/1/12,32,107,0
1/1/12,32,108,0
1/1/12,32,109,0
1/1/12,32,110,0
1/1/12,32,111,0
1/1/12,33,1,0
1/1/12,33,2,0
1/1/12,33,3,0
1/1/12,33,4,0
1/1/12,33,5,0
1/1/12,33,6,0
1/1/12,33,7,0
1/1/12,33,8,0
1/1/12,33,9,169
1/1/12,33,10,0
1/1/12,33,11,0
1/1/12,33,12,0
1/1/12,33,13,0
1/1/12,33,14,0
1/1/12,33,15,0
1/1/12,33,16,0
1/1/12,33,17,0
1/1/12,33,18,0
1/1/12,33,19,0
1/1/12,33,20,0
1/1/12,33,21,0
1/1/12,33,22,0
1/1/12,33,23,0
1/1/12,33,24,0
1/1/12,33,25,0
1/1/12,33,26,0
1/1/12,33,27,0
1/1/12,33,28,0
1/1/12,33,29,0
1/1/12,33,30,0
1/1/12,33,31,0
1/1/12,33,32,0
1/1/12,33,33,0
1/1/12,33,34,0
1/1/12,33,35,0
1/1/12,33,36,0
1/1/12,33,37,0
1/1/12,33,38,0
1/1/12,33,39,0
1/1/12,33,40,0
1/1/12,33,41,0
1/1/12,33,42,0
1/1/12,33,43,0
1/1/12,33,44,354
1/1/12,33,45,0
1/1/12,33,46,0
1/1/12,33,47,0
1/1/12,33,48,0
1/1/12,33,49,0
1/1/12,33,50,0
1/1/12,33,51,0
1/1/12,33,52,0
1/1/12,33,53,0
1/1/12,33,54,0
1/1/12,33,55,0
1/1/12,33,56,0
1/1/12,33,57,0
1/1/12,33,58,0
1/1/12,33,59,0
1/1/12,33,60,0
1/1/12,33,61,0
1/1/12,33,62,0
1/1/12,33,63,0
1/1/12,33,64,0
1/1/12,33,65,0
1/1/12,33,66,0
1/1/12,33,67,0
1/1/12,33,68,0
1/1/12,33,69,0
1/1/12,33,70,0
1/1/12,33,71,0
1/1/12,33,72,0
1/1/12,33,73,0
1/1/12,33,74,0
1/1/12,33,75,0
1/1/12,33,76,0
1/1/12,33,77,0
1/1/12,33,78,0
1/1/12,33,79,0
1/1/12,33,80,0
1/1/12,33,81,0
1/1/12,33,82,0
1/1/12,33,83,0
1/1/12,33,84,0
1/1/12,33,85,1
1/1/12,33,86,0
1/1/12,33,87,0
1/1/12,33,88,0
1/1/12,33,89,0
1/1/12,33,90,0
1/1/12,33,91,0
1/1/12,33,92,1
1/1/12,33,93,0
1/1/12,33,94,0
1/1/12,33,95,0
1/1/12,33,96,0
1/1/12,33,97,0
1/1/12,33,98,0
1/1/12,33,99,0
1/1/12,33,100,0
1/1/12,33,101,0
1/1/12,33,102,0
1/1/12,33,103,0
1/1/12,33,104,0
1/1/12,33,105,0
1/1/12,33,106,0
1/1/12,33,107,0
1/1/12,33,108,0
1/1/12,33,109,0
1/1/12,33,110,0
1/1/12,33,111,0
1/1/12,34,1,0
1/1/12,34,2,0
1/1/12,34,3,0
1/1/12,34,4,0
1/1/12,34,5,0
1/1/12,34,6,0
1/1/12,34,7,0
1/1/12,34,8,0
1/1/12,34,9,36
1/1/12,34,10,0
1/1/12,34,11,0
1/1/12,34,12,0
1/1/12,34,13,0
1/1/12,34,14,0
1/1/12,34,15,0
1/1/12,34,16,0
1/1/12,34,17,0
1/1/12,34,18,0
1/1/12,34,19,0
1/1/12,34,20,0
1/1/12,34,21,0
1/1/12,34,22,0
1/1/12,34,23,0
1/1/12,34,24,0
1/1/12,34,25,0
1/1/12,34,26,0
1/1/12,34,27,0
1/1/12,34,28,0
1/1/12,34,29,0
1/1/12,34,30,0
1/1/12,34,31,1
1/1/12,34,32,0
1/1/12,34,33,0
1/1/12,34,34,0
1/1/12,34,35,0
1/1/12,34,36,0
1/1/12,34,37,0
1/1/12,34,38,0
1/1/12,34,39,0
1/1/12,34,40,0
1/1/12,34,41,0
1/1/12,34,42,0
1/1/12,34,43,0
1/1/12,34,44,0
1/1/12,34,45,163
1/1/12,34,46,0
1/1/12,34,47,0
1/1/12,34,48,0
1/1/12,34,49,0
1/1/12,34,50,0
1/1/12,34,51,0
1/1/12,34,52,1
1/1/12,34,53,0
1/1/12,34,54,0
1/1/12,34,55,0
1/1/12,34,56,0
1/1/12,34,57,0
1/1/12,34,58,0
1/1/12,34,59,0
1/1/12,34,60,0
1/1/12,34,61,0
1/1/12,34,62,0
1/1/12,34,63,0
1/1/12,34,64,0
1/1/12,34,65,0
1/1/12,34,66,0
1/1/12,34,67,0
1/1/12,34,68,0
1/1/12,34,69,0
1/1/12,34,70,0
1/1/12,34,71,0
1/1/12,34,72,0
1/1/12,34,73,0
1/1/12,34,74,0
1/1/12,34,75,0
1/1/12,34,76,0
1/1/12,34,77,0
1/1/12,34,78,0
1/1/12,34,79,0
1/1/12,34,80,0
1/1/12,34,81,0
1/1/12,34,82,0
1/1/12,34,83,0
1/1/12,34,84,0
1/1/12,34,85,0
1/1/12,34,86,0
1/1/12,34,87,0
1/1/12,34,88,0
1/1/12,34,89,0
1/1/12,34,90,0
1/1/12,34,91,0
1/1/12,34,92,0
1/1/12,34,93,0
1/1/12,34,94,0
1/1/12,34,95,0
1/1/12,34,96,0
1/1/12,34,97,0
1/1/12,34,98,0
1/1/12,34,99,0
1/1/12,34,100,0
1/1/12,34,101,0
1/1/12,34,102,0
1/1/12,34,103,0
1/1/12,34,104,0
1/1/12,34,105,0
1/1/12,34,106,0
1/1/12,34,107,0
1/1/12,34,108,0
1/1/12,34,109,0
1/1/12,34,110,0
1/1/12,34,111,0
1/1/12,36,1,0
1/1/12,36,2,0
1/1/12,36,3,0
1/1/12,36,4,0
1/1/12,36,5,0
1/1/12,36,6,0
1/1/12,36,7,0
1/1/12,36,8,0
1/1/12,36,9,41
1/1/12,36,10,0
1/1/12,36,11,0
1/1/12,36,12,0
1/1/12,36,13,0
1/1/12,36,14,0
1/1/12,36,15,0
1/1/12,36,16,0
1/1/12,36,17,0
1/1/12,36,18,0
1/1/12,36,19,0
1/1/12,36,20,0
1/1/12,36,21,0
1/1/12,36,22,0
1/1/12,36,23,0
1/1/12,36,24,0
1/1/12,36,25,0
1/1/12,36,26,0
1/1/12,36,27,0
1/1/12,36,28,0
1/1/12,36,29,0
1/1/12,36,30,0
1/1/12,36,31,0
1/1/12,36,32,0
1/1/12,36,33,0
1/1/12,36,34,0
1/1/12,36,35,0
1/1/12,36,36,0
1/1/12,36,37,0
1/1/12,36,38,0
1/1/12,36,39,0
1/1/12,36,40,0
1/1/12,36,41,0
1/1/12,36,42,0
1/1/12,36,43,0
1/1/12,36,44,94
1/1/12,36,45,0
1/1/12,36,46,0
1/1/12,36,47,0
1/1/12,36,48,0
1/1/12,36,49,0
1/1/12,36,50,0
1/1/12,36,51,0
1/1/12,36,52,0
1/1/12,36,53,0
1/1/12,36,54,0
1/1/12,36,55,0
1/1/12,36,56,0
1/1/12,36,57,0
1/1/12,36,58,0
1/1/12,36,59,0
1/1/12,36,60,0
1/1/12,36,61,0
1/1/12,36,62,0
1/1/12,36,63,0
1/1/12,36,64,0
1/1/12,36,65,0
1/1/12,36,66,0
1/1/12,36,67,0
1/1/12,36,68,0
1/1/12,36,69,0
1/1/12,36,70,0
1/1/12,36,71,0
1/1/12,36,72,0
1/1/12,36,73,0
1/1/12,36,74,0
1/1/12,36,75,0
1/1/12,36,76,0
1/1/12,36,77,0
1/1/12,36,78,0
1/1/12,36,79,0
1/1/12,36,80,0
1/1/12,36,81,0
1/1/12,36,82,0
1/1/12,36,83,0
1/1/12,36,84,0
1/1/12,36,85,0
1/1/12,36,86,0
1/1/12,36,87,0
1/1/12,36,88,0
1/1/12,36,89,0
1/1/12,36,90,0
1/1/12,36,91,0
1/1/12,36,92,0
1/1/12,36,93,0
1/1/12,36,94,0
1/1/12,36,95,0
1/1/12,36,96,0
1/1/12,36,97,0
1/1/12,36,98,0
1/1/12,36,99,0
1/1/12,36,100,0
1/1/12,36,101,0
1/1/12,36,102,0
1/1/12,36,103,0
1/1/12,36,104,0
1/1/12,36,105,0
1/1/12,36,106,0
1/1/12,36,107,0
1/1/12,36,108,0
1/1/12,36,109,0
1/1/12,36,110,0
1/1/12,36,111,0
1/1/12,37,1,0
1/1/12,37,2,0
1/1/12,37,3,0
1/1/12,37,4,0
1/1/12,37,5,77
1/1/12,37,6,0
1/1/12,37,7,0
1/1/12,37,8,0
1/1/12,37,9,0
1/1/12,37,10,0
1/1/12,37,11,0
1/1/12,37,12,0
1/1/12,37,13,0
1/1/12,37,14,0
1/1/12,37,15,0
1/1/12,37,16,0
1/1/12,37,17,0
1/1/12,37,18,0
1/1/12,37,19,0
1/1/12,37,20,0
1/1/12,37,21,0
1/1/12,37,22,0
1/1/12,37,23,0
1/1/12,37,24,0
1/1/12,37,25,0
1/1/12,37,26,0
1/1/12,37,27,0
1/1/12,37,28,0
1/1/12,37,29,0
1/1/12,37,30,0
1/1/12,37,31,0
1/1/12,37,32,0
1/1/12,37,33,0
1/1/12,37,34,0
1/1/12,37,35,0
1/1/12,37,36,0
1/1/12,37,37,0
1/1/12,37,38,0
1/1/12,37,39,0
1/1/12,37,40,0
1/1/12,37,41,0
1/1/12,37,42,0
1/1/12,37,43,0
1/1/12,37,44,0
1/1/12,37,45,53
1/1/12,37,46,0
1/1/12,37,47,0
1/1/12,37,48,0
1/1/12,37,49,0
1/1/12,37,50,0
1/1/12,37,51,0
1/1/12,37,52,0
1/1/12,37,53,0
1/1/12,37,54,0
1/1/12,37,55,0
1/1/12,37,56,0
1/1/12,37,57,0
1/1/12,37,58,0
1/1/12,37,59,0
1/1/12,37,60,0
1/1/12,37,61,0
1/1/12,37,62,0
1/1/12,37,63,0
1/1/12,37,64,0
1/1/12,37,65,0
1/1/12,37,66,0
1/1/12,37,67,0
1/1/12,37,68,0
1/1/12,37,69,0
1/1/12,37,70,0
1/1/12,37,71,0
1/1/12,37,72,0
1/1/12,37,73,0
1/1/12,37,74,0
1/1/12,37,75,0
1/1/12,37,76,0
1/1/12,37,77,0
1/1/12,37,78,0
1/1/12,37,79,0
1/1/12,37,80,0
1/1/12,37,81,0
1/1/12,37,82,0
1/1/12,37,83,0
1/1/12,37,84,0
1/1/12,37,85,0
1/1/12,37,86,0
1/1/12,37,87,0
1/1/12,37,88,0
1/1/12,37,89,0
1/1/12,37,90,0
1/1/12,37,91,0
1/1/12,37,92,0
1/1/12,37,93,0
1/1/12,37,94,0
1/1/12,37,95,0
1/1/12,37,96,0
1/1/12,37,97,0
1/1/12,37,98,0
1/1/12,37,99,0
1/1/12,37,100,0
1/1/12,37,101,0
1/1/12,37,102,0
1/1/12,37,103,0
1/1/12,37,104,0
1/1/12,37,105,0
1/1/12,37,106,0
1/1/12,37,107,0
1/1/12,37,108,0
1/1/12,37,109,0
1/1/12,37,110,0
1/1/12,37,111,0
1/1/12,38,1,0
1/1/12,38,2,0
1/1/12,38,3,0
1/1/12,38,4,0
1/1/12,38,5,0
1/1/12,38,6,0
1/1/12,38,7,0
1/1/12,38,8,0
1/1/12,38,9,195
1/1/12,38,10,0
1/1/12,38,11,0
1/1/12,38,12,0
1/1/12,38,13,0
1/1/12,38,14,0
1/1/12,38,15,0
1/1/12,38,16,0
1/1/12,38,17,0
1/1/12,38,18,0
1/1/12,38,19,0
1/1/12,38,20,0
1/1/12,38,21,0
1/1/12,38,22,0
1/1/12,38,23,0
1/1/12,38,24,0
1/1/12,38,25,0
1/1/12,38,26,0
1/1/12,38,27,0
1/1/12,38,28,0
1/1/12,38,29,0
1/1/12,38,30,0
1/1/12,38,31,0
1/1/12,38,32,0
1/1/12,38,33,0
1/1/12,38,34,0
1/1/12,38,35,0
1/1/12,38,36,0
1/1/12,38,37,0
1/1/12,38,38,0
1/1/12,38,39,0
1/1/12,38,40,0
1/1/12,38,41,0
1/1/12,38,42,0
1/1/12,38,43,0
1/1/12,38,44,0
1/1/12,38,45,135
1/1/12,38,46,0
1/1/12,38,47,0
1/1/12,38,48,0
1/1/12,38,49,0
1/1/12,38,50,0
1/1/12,38,51,0
1/1/12,38,52,0
1/1/12,38,53,0
1/1/12,38,54,0
1/1/12,38,55,0
1/1/12,38,56,0
1/1/12,38,57,0
1/1/12,38,58,0
1/1/12,38,59,0
1/1/12,38,60,0
1/1/12,38,61,0
1/1/12,38,62,0
1/1/12,38,63,0
1/1/12,38,64,0
1/1/12,38,65,0
1/1/12,38,66,0
1/1/12,38,67,0
1/1/12,38,68,0
1/1/12,38,69,0
1/1/12,38,70,0
1/1/12,38,71,0
1/1/12,38,72,0
1/1/12,38,73,0
1/1/12,38,74,0
1/1/12,38,75,0
1/1/12,38,76,0
1/1/12,38,77,0
1/1/12,38,78,0
1/1/12,38,79,0
1/1/12,38,80,0
1/1/12,38,81,0
1/1/12,38,82,0
1/1/12,38,83,0
1/1/12,38,84,0
1/1/12,38,85,0
1/1/12,38,86,0
1/1/12,38,87,0
1/1/12,38,88,0
1/1/12,38,89,0
1/1/12,38,90,0
1/1/12,38,91,0
1/1/12,38,92,0
1/1/12,38,93,0
1/1/12,38,94,0
1/1/12,38,95,0
1/1/12,38,96,0
1/1/12,38,97,0
1/1/12,38,98,0
1/1/12,38,99,0
1/1/12,38,100,0
1/1/12,38,101,0
1/1/12,38,102,0
1/1/12,38,103,0
1/1/12,38,104,0
1/1/12,38,105,0
1/1/12,38,106,0
1/1/12,38,107,0
1/1/12,38,108,0
1/1/12,38,109,0
1/1/12,38,110,0
1/1/12,38,111,0
1/1/12,39,1,0
1/1/12,39,2,0
1/1/12,39,3,0
1/1/12,39,4,0
1/1/12,39,5,0
1/1/12,39,6,0
1/1/12,39,7,0
1/1/12,39,8,0
1/1/12,39,9,2
1/1/12,39,10,0
1/1/12,39,11,0
1/1/12,39,12,0
1/1/12,39,13,0
1/1/12,39,14,0
1/1/12,39,15,0
1/1/12,39,16,0
1/1/12,39,17,0
1/1/12,39,18,0
1/1/12,39,19,0
1/1/12,39,20,0
1/1/12,39,21,0
1/1/12,39,22,0
1/1/12,39,23,0
1/1/12,39,24,0
1/1/12,39,25,0
1/1/12,39,26,0
1/1/12,39,27,0
1/1/12,39,28,0
1/1/12,39,29,0
1/1/12,39,30,0
1/1/12,39,31,0
1/1/12,39,32,0
1/1/12,39,33,0
1/1/12,39,34,0
1/1/12,39,35,0
1/1/12,39,36,6
1/1/12,39,37,0
1/1/12,39,38,0
1/1/12,39,39,0
1/1/12,39,40,0
1/1/12,39,41,0
1/1/12,39,42,0
1/1/12,39,43,0
1/1/12,39,44,0
1/1/12,39,45,0
1/1/12,39,46,0
1/1/12,39,47,0
1/1/12,39,48,0
1/1/12,39,49,0
1/1/12,39,50,0
1/1/12,39,51,0
1/1/12,39,52,0
1/1/12,39,53,0
1/1/12,39,54,0
1/1/12,39,55,0
1/1/12,39,56,0
1/1/12,39,57,0
1/1/12,39,58,0
1/1/12,39,59,0
1/1/12,39,60,0
1/1/12,39,61,0
1/1/12,39,62,0
1/1/12,39,63,0
1/1/12,39,64,0
1/1/12,39,65,0
1/1/12,39,66,0
1/1/12,39,67,0
1/1/12,39,68,0
1/1/12,39,69,0
1/1/12,39,70,0
1/1/12,39,71,0
1/1/12,39,72,0
1/1/12,39,73,0
1/1/12,39,74,0
1/1/12,39,75,0
1/1/12,39,76,0
1/1/12,39,77,0
1/1/12,39,78,0
1/1/12,39,79,0
1/1/12,39,80,0
1/1/12,39,81,0
1/1/12,39,82,0
1/1/12,39,83,0
1/1/12,39,84,0
1/1/12,39,85,0
1/1/12,39,86,0
1/1/12,39,87,0
1/1/12,39,88,0
1/1/12,39,89,0
1/1/12,39,90,0
1/1/12,39,91,0
1/1/12,39,92,0
1/1/12,39,93,0
1/1/12,39,94,0
1/1/12,39,95,0
1/1/12,39,96,0
1/1/12,39,97,0
1/1/12,39,98,0
1/1/12,39,99,0
1/1/12,39,100,0
1/1/12,39,101,0
1/1/12,39,102,0
1/1/12,39,103,0
1/1/12,39,104,0
1/1/12,39,105,0
1/1/12,39,106,0
1/1/12,39,107,0
1/1/12,39,108,0
1/1/12,39,109,0
1/1/12,39,110,0
1/1/12,39,111,0
1/1/12,40,1,0
1/1/12,40,2,0
1/1/12,40,3,0
1/1/12,40,4,0
1/1/12,40,5,76
1/1/12,40,6,0
1/1/12,40,7,0
1/1/12,40,8,0
1/1/12,40,9,0
1/1/12,40,10,0
1/1/12,40,11,0
1/1/12,40,12,0
1/1/12,40,13,0
1/1/12,40,14,0
1/1/12,40,15,0
1/1/12,40,16,0
1/1/12,40,17,0
1/1/12,40,18,0
1/1/12,40,19,0
1/1/12,40,20,0
1/1/12,40,21,0
1/1/12,40,22,0
1/1/12,40,23,0
1/1/12,40,24,0
1/1/12,40,25,0
1/1/12,40,26,0
1/1/12,40,27,0
1/1/12,40,28,0
1/1/12,40,29,0
1/1/12,40,30,0
1/1/12,40,31,0
1/1/12,40,32,0
1/1/12,40,33,0
1/1/12,40,34,0
1/1/12,40,35,0
1/1/12,40,36,0
1/1/12,40,37,0
1/1/12,40,38,0
1/1/12,40,39,0
1/1/12,40,40,0
1/1/12,40,41,0
1/1/12,40,42,0
1/1/12,40,43,0
1/1/12,40,44,0
1/1/12,40,45,48
1/1/12,40,46,0
1/1/12,40,47,0
1/1/12,40,48,0
1/1/12,40,49,0
1/1/12,40,50,0
1/1/12,40,51,1
1/1/12,40,52,0
1/1/12,40,53,0
1/1/12,40,54,0
1/1/12,40,55,0
1/1/12,40,56,0
1/1/12,40,57,0
1/1/12,40,58,0
1/1/12,40,59,0
1/1/12,40,60,0
1/1/12,40,61,0
1/1/12,40,62,0
1/1/12,40,63,0
1/1/12,40,64,0
1/1/12,40,65,0
1/1/12,40,66,0
1/1/12,40,67,0
1/1/12,40,68,0
1/1/12,40,69,0
1/1/12,40,70,0
1/1/12,40,71,0
1/1/12,40,72,0
1/1/12,40,73,0
1/1/12,40,74,0
1/1/12,40,75,0
1/1/12,40,76,0
1/1/12,40,77,0
1/1/12,40,78,0
1/1/12,40,79,0
1/1/12,40,80,0
1/1/12,40,81,0
1/1/12,40,82,0
1/1/12,40,83,0
1/1/12,40,84,0
1/1/12,40,85,0
1/1/12,40,86,0
1/1/12,40,87,0
1/1/12,40,88,0
1/1/12,40,89,0
1/1/12,40,90,0
1/1/12,40,91,0
1/1/12,40,92,0
1/1/12,40,93,0
1/1/12,40,94,0
1/1/12,40,95,0
1/1/12,40,96,0
1/1/12,40,97,0
1/1/12,40,98,0
1/1/12,40,99,0
1/1/12,40,100,0
1/1/12,40,101,0
1/1/12,40,102,0
1/1/12,40,103,0
1/1/12,40,104,0
1/1/12,40,105,0
1/1/12,40,106,0
1/1/12,40,107,0
1/1/12,40,108,0
1/1/12,40,109,0
1/1/12,40,110,0
1/1/12,40,111,0
1/1/12,41,1,0
1/1/12,41,2,0
1/1/12,41,3,0
1/1/12,41,4,0
1/1/12,41,5,0
1/1/12,41,6,0
1/1/12,41,7,0
1/1/12,41,8,0
1/1/12,41,9,0
1/1/12,41,10,0
1/1/12,41,11,0
1/1/12,41,12,0
1/1/12,41,13,0
1/1/12,41,14,0
1/1/12,41,15,0
1/1/12,41,16,42
1/1/12,41,17,0
1/1/12,41,18,0
1/1/12,41,19,0
1/1/12,41,20,0
1/1/12,41,21,0
1/1/12,41,22,0
1/1/12,41,23,0
1/1/12,41,24,0
1/1/12,41,25,0
1/1/12,41,26,0
1/1/12,41,27,0
1/1/12,41,28,0
1/1/12,41,29,0
1/1/12,41,30,0
1/1/12,41,31,0
1/1/12,41,32,0
1/1/12,41,33,0
1/1/12,41,34,0
1/1/12,41,35,0
1/1/12,41,36,0
1/1/12,41,37,0
1/1/12,41,38,0
1/1/12,41,39,0
1/1/12,41,40,0
1/1/12,41,41,0
1/1/12,41,42,0
1/1/12,41,43,0
1/1/12,41,44,0
1/1/12,41,45,0
1/1/12,41,46,0
1/1/12,41,47,0
1/1/12,41,48,0
1/1/12,41,49,0
1/1/12,41,50,0
1/1/12,41,51,0
1/1/12,41,52,0
1/1/12,41,53,0
1/1/12,41,54,0
1/1/12,41,55,0
1/1/12,41,56,0
1/1/12,41,57,0
1/1/12,41,58,0
1/1/12,41,59,0
1/1/12,41,60,0
1/1/12,41,61,0
1/1/12,41,62,0
1/1/12,41,63,0
1/1/12,41,64,0
1/1/12,41,65,0
1/1/12,41,66,0
1/1/12,41,67,0
1/1/12,41,68,95
1/1/12,41,69,0
1/1/12,41,70,0
1/1/12,41,71,0
1/1/12,41,72,0
1/1/12,41,73,0
1/1/12,41,74,0
1/1/12,41,75,0
1/1/12,41,76,0
1/1/12,41,77,0
1/1/12,41,78,0
1/1/12,41,79,0
1/1/12,41,80,0
1/1/12,41,81,0
1/1/12,41,82,0
1/1/12,41,83,0
1/1/12,41,84,0
1/1/12,41,85,0
1/1/12,41,86,0
1/1/12,41,87,0
1/1/12,41,88,0
1/1/12,41,89,0
1/1/12,41,90,0
1/1/12,41,91,0
1/1/12,41,92,0
1/1/12,41,93,0
1/1/12,41,94,0
1/1/12,41,95,0
1/1/12,41,96,0
1/1/12,41,97,0
1/1/12,41,98,0
1/1/12,41,99,0
1/1/12,41,100,0
1/1/12,41,101,0
1/1/12,41,102,0
1/1/12,41,103,0
1/1/12,41,104,0
1/1/12,41,105,0
1/1/12,41,106,0
1/1/12,41,107,0
1/1/12,41,108,0
1/1/12,41,109,0
1/1/12,41,110,0
1/1/12,41,111,0
1/1/12,42,1,0
1/1/12,42,2,0
1/1/12,42,3,0
1/1/12,42,4,0
1/1/12,42,5,154
1/1/12,42,6,0
1/1/12,42,7,0
1/1/12,42,8,0
1/1/12,42,9,0
1/1/12,42,10,0
1/1/12,42,11,0
1/1/12,42,12,0
1/1/12,42,13,0
1/1/12,42,14,0
1/1/12,42,15,0
1/1/12,42,16,0
1/1/12,42,17,0
1/1/12,42,18,0
1/1/12,42,19,0
1/1/12,42,20,0
1/1/12,42,21,0
1/1/12,42,22,0
1/1/12,42,23,0
1/1/12,42,24,0
1/1/12,42,25,0
1/1/12,42,26,0
1/1/12,42,27,0
1/1/12,42,28,0
1/1/12,42,29,0
1/1/12,42,30,0
1/1/12,42,31,0
1/1/12,42,32,0
1/1/12,42,33,0
1/1/12,42,34,0
1/1/12,42,35,0
1/1/12,42,36,0
1/1/12,42,37,0
1/1/12,42,38,0
1/1/12,42,39,0
1/1/12,42,40,0
1/1/12,42,41,0
1/1/12,42,42,0
1/1/12,42,43,0
1/1/12,42,44,0
1/1/12,42,45,98
1/1/12,42,46,0
1/1/12,42,47,0
1/1/12,42,48,0
1/1/12,42,49,0
1/1/12,42,50,0
1/1/12,42,51,0
1/1/12,42,52,0
1/1/12,42,53,0
1/1/12,42,54,0
1/1/12,42,55,0
1/1/12,42,56,0
1/1/12,42,57,0
1/1/12,42,58,0
1/1/12,42,59,0
1/1/12,42,60,0
1/1/12,42,61,0
1/1/12,42,62,0
1/1/12,42,63,0
1/1/12,42,64,0
1/1/12,42,65,0
1/1/12,42,66,0
1/1/12,42,67,0
1/1/12,42,68,0
1/1/12,42,69,0
1/1/12,42,70,0
1/1/12,42,71,0
1/1/12,42,72,0
1/1/12,42,73,0
1/1/12,42,74,0
1/1/12,42,75,0
1/1/12,42,76,0
1/1/12,42,77,0
1/1/12,42,78,0
1/1/12,42,79,0
1/1/12,42,80,0
1/1/12,42,81,0
1/1/12,42,82,0
1/1/12,42,83,0
1/1/12,42,84,0
1/1/12,42,85,0
1/1/12,42,86,0
1/1/12,42,87,0
1/1/12,42,88,0
1/1/12,42,89,0
1/1/12,42,90,0
1/1/12,42,91,0
1/1/12,42,92,0
1/1/12,42,93,0
1/1/12,42,94,0
1/1/12,42,95,0
1/1/12,42,96,0
1/1/12,42,97,0
1/1/12,42,98,0
1/1/12,42,99,0
1/1/12,42,100,0
1/1/12,42,101,0
1/1/12,42,102,0
1/1/12,42,103,0
1/1/12,42,104,0
1/1/12,42,105,0
1/1/12,42,106,0
1/1/12,42,107,0
1/1/12,42,108,0
1/1/12,42,109,0
1/1/12,42,110,0
1/1/12,42,111,0
1/1/12,43,1,0
1/1/12,43,2,0
1/1/12,43,3,0
1/1/12,43,4,0
1/1/12,43,5,0
1/1/12,43,6,0
1/1/12,43,7,0
1/1/12,43,8,0
1/1/12,43,9,0
1/1/12,43,10,0
1/1/12,43,11,0
1/1/12,43,12,0
1/1/12,43,13,0
1/1/12,43,14,0
1/1/12,43,15,0
1/1/12,43,16,71
1/1/12,43,17,0
1/1/12,43,18,0
1/1/12,43,19,0
1/1/12,43,20,0
1/1/12,43,21,0
1/1/12,43,22,0
1/1/12,43,23,0
1/1/12,43,24,0
1/1/12,43,25,0
1/1/12,43,26,0
1/1/12,43,27,0
1/1/12,43,28,0
1/1/12,43,29,0
1/1/12,43,30,0
1/1/12,43,31,0
1/1/12,43,32,0
1/1/12,43,33,0
1/1/12,43,34,0
1/1/12,43,35,0
1/1/12,43,36,0
1/1/12,43,37,16
1/1/12,43,38,0
1/1/12,43,39,0
1/1/12,43,40,0
1/1/12,43,41,0
1/1/12,43,42,0
1/1/12,43,43,0
1/1/12,43,44,0
1/1/12,43,45,0
1/1/12,43,46,0
1/1/12,43,47,0
1/1/12,43,48,0
1/1/12,43,49,0
1/1/12,43,50,0
1/1/12,43,51,0
1/1/12,43,52,0
1/1/12,43,53,0
1/1/12,43,54,0
1/1/12,43,55,0
1/1/12,43,56,0
1/1/12,43,57,0
1/1/12,43,58,0
1/1/12,43,59,0
1/1/12,43,60,0
1/1/12,43,61,0
1/1/12,43,62,0
1/1/12,43,63,0
1/1/12,43,64,0
1/1/12,43,65,0
1/1/12,43,66,0
1/1/12,43,67,0
1/1/12,43,68,0
1/1/12,43,69,0
1/1/12,43,70,0
1/1/12,43,71,0
1/1/12,43,72,0
1/1/12,43,73,0
1/1/12,43,74,0
1/1/12,43,75,0
1/1/12,43,76,0
1/1/12,43,77,0
1/1/12,43,78,0
1/1/12,43,79,0
1/1/12,43,80,0
1/1/12,43,81,0
1/1/12,43,82,0
1/1/12,43,83,0
1/1/12,43,84,0
1/1/12,43,85,0
1/1/12,43,86,0
1/1/12,43,87,0
1/1/12,43,88,0
1/1/12,43,89,0
1/1/12,43,90,0
1/1/12,43,91,0
1/1/12,43,92,0
1/1/12,43,93,0
1/1/12,43,94,0
1/1/12,43,95,0
1/1/12,43,96,0
1/1/12,43,97,0
1/1/12,43,98,0
1/1/12,43,99,0
1/1/12,43,100,0
1/1/12,43,101,0
1/1/12,43,102,0
1/1/12,43,103,0
1/1/12,43,104,0
1/1/12,43,105,0
1/1/12,43,106,0
1/1/12,43,107,0
1/1/12,43,108,0
1/1/12,43,109,0
1/1/12,43,110,0
1/1/12,43,111,0
1/1/12,44,1,0
1/1/12,44,2,0
1/1/12,44,3,0
1/1/12,44,4,0
1/1/12,44,5,26
1/1/12,44,6,0
1/1/12,44,7,0
1/1/12,44,8,0
1/1/12,44,9,0
